Data;DB44;DB44S;DC35A;DC36A;DC36G;DFN41;DFN43;DFN44;DFX41;DFX43;DFX44;EB100;EB100C;EB10C;EB10K;FE19;FE23;FE27;FEI19;FEI19T;FEI23;FEI23T;FEI27;FEI27T;GrandTotal;H330;H440;H550;HI330;HI330T;HI440;HI440T;HI550;HI550T;IB44S;IB45;IB45S;IB51;IB51S;IB54;IB54B;IB54S;IB55;IB55S;IB6;IB6B;IB6S;IB7;IB7B;IB7BT;IB7S;IB7ST;IB7T;IF41;IF41 ;IF41B;IF41S;IF41S ;IF43;IF43B;IF43S;IF44;IF44 ;IF44S ;IF45;IF45S;IF46;IF46S;IF55;IF55B;IF55S;IF56B;IM7;IM7B;IM7S;IM8;IM8B;IM8IS;IM8S;IQ8IB;IQ8IS;IQ8S;IQ8WS;IT55;IT55S;IT56;IT56S;IT70;IT70B;IT70S;IW43S;IW45S;IW46S;RE120;RE31;RE32;RE32G;RE80;RFE39;RowLabels;TC41;TC41S;TC42;TC42S;TC44;TC44S;TC45;TC45S;TC56;TC56S;TF38;TF38S;TF39;TF39S;TF40;TF40S;TF41;TF41B;TF41S;TF44;TF44B;TF44S;TF55;TF55S;TF56;TF56S;TF70;TF70S;TF71;TF71B;TF71S;Miniload;Unitload
25/03/2025;0;0;1030;0;0;1278;0;0;0;0;925;0;0;0;0;0;0;0;47;0;1;0;0;0;0;0;0;0;11;0;0;0;773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;1079;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;98;426;0;0;0;885;0;0;0;0;0;0;0;0;514;0;2;0;0;0;0;2;0;0;0;598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;461;0;407;5869;1140
24/03/2025;0;0;1268;0;0;1243;0;2;0;0;865;0;0;0;0;0;0;0;781;0;6;0;0;0;0;0;0;0;1063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;0;943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;70;0;462;0;0;0;907;0;0;0;0;0;0;0;0;137;0;419;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;415;0;473;5831;908
22/03/2025;0;0;1;0;0;1090;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;0;0;0;0;0;457;0;26;0;0;0;817;0;0;2;0;0;0;0;0;0;0;530;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;786;0;11;4744;1207
21/03/2025;4;6;1378;0;0;0;0;546;0;0;383;0;0;0;0;0;0;0;843;0;0;0;4;0;0;0;0;0;1108;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;656;689;0;0;0;0;0;0;531;0;0;0;889;0;5;1;0;0;0;0;0;0;0;564;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;0;0;0;0;1;0;318;0;554;6472;1259
20/03/2025;0;0;0;0;0;0;0;961;0;0;1;0;0;0;0;0;0;0;758;0;3;0;1;0;0;0;0;0;1141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;888;0;0;0;0;0;0;525;1;0;0;884;0;2;1;0;0;0;0;0;7;0;566;0;125;505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1454;0;0;0;0;0;0;0;0;0;0;0;0;1;38;296;0;531;6212;1315
19/03/2025;0;0;0;0;0;0;0;842;0;0;4;0;0;0;0;0;0;0;818;0;5;0;18;0;0;0;0;0;1052;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;385;714;0;0;0;0;0;0;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;451;4;2;0;869;0;37;2;0;0;0;0;0;4;0;604;0;313;937;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1312;0;0;0;0;0;0;0;0;0;0;0;0;0;369;0;0;410;6689;1475
18/03/2025;0;0;0;0;0;11;0;959;0;0;0;0;0;0;0;0;0;0;779;0;1;0;3;0;0;0;0;0;1047;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;0;1134;0;0;2;0;0;0;0;0;0;0;1;0;110;0;0;0;0;0;0;0;0;1;0;0;0;0;0;269;0;0;601;17;119;1;0;0;0;0;0;0;0;679;0;1231;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1491;0;0;0;0;0;0;0;0;0;0;0;0;0;647;0;0;455;7096;1148
17/03/2025;0;0;1;0;0;82;0;867;4;0;0;0;0;0;0;0;0;0;610;0;19;0;96;0;0;0;0;0;800;0;1;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1113;0;0;0;0;0;0;0;0;0;0;107;0;1244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;665;165;0;1;0;23;148;0;0;0;0;0;2;17;658;0;0;0;0;327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;1465;0;0;0;0;0;0;0;0;0;0;0;0;4;659;3;0;441;5954;943
14/03/2025;6;0;0;0;0;831;0;0;130;0;0;3;0;5;0;0;0;0;0;0;3;0;423;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;1186;0;0;5;0;0;0;0;0;0;0;1287;1;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;718;0;1;0;0;301;0;0;0;0;0;0;643;33;0;0;0;0;1062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1351;79;0;0;0;0;0;0;0;0;0;0;0;0;15;657;1;0;432;7150;1059
13/03/2025;0;0;0;0;0;0;0;0;928;0;0;2;0;0;0;0;0;0;0;0;0;0;609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;787;0;0;0;215;0;0;46;0;0;0;0;0;0;0;766;433;6;0;0;0;0;0;0;0;0;181;0;0;0;0;0;0;681;0;2;0;0;325;0;0;0;0;0;3;546;0;0;0;0;0;1576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1395;0;0;0;0;0;0;0;0;0;0;0;0;0;557;93;191;0;0;7289;695
12/03/2025;0;3;1;0;0;0;0;0;984;0;0;0;0;0;0;0;0;0;0;0;14;0;618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1127;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;1268;2;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;697;0;2;0;0;345;0;0;0;0;0;327;343;0;0;0;0;0;1661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1508;0;0;0;0;0;0;0;0;0;0;0;0;0;688;0;435;0;0;7628;1406
11/03/2025;1;83;108;0;0;0;0;3;952;5;0;2;0;0;0;0;0;0;0;0;14;0;564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;882;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1352;4;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;652;0;63;0;0;336;0;0;0;0;0;668;0;0;0;0;0;0;1606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1277;0;0;0;0;0;0;0;0;0;0;0;0;0;701;0;439;0;0;7425;1283
10/03/2025;633;515;1130;0;0;2;0;5;618;505;0;0;0;0;0;0;0;0;2;0;69;0;546;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;312;1015;0;0;0;0;0;0;0;0;0;0;0;0;0;67;0;0;0;709;0;0;278;0;0;0;0;0;670;0;0;17;0;0;0;1635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;629;0;335;111;0;5593;910
08/03/2025;1057;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;408;0;3681;1093
07/03/2025;336;786;1274;0;0;0;0;0;1253;0;0;10;0;3;0;0;0;0;0;0;635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;1353;0;0;0;0;0;0;0;0;0;0;0;0;0;529;0;0;0;892;0;0;0;0;0;0;0;0;657;0;1;0;0;0;0;1554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;338;0;0;445;1;7562;1497
06/03/2025;0;998;1249;0;0;1;0;1;1255;0;0;0;0;0;0;0;0;0;0;0;647;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;1;1383;0;0;0;0;0;0;0;0;0;0;0;0;0;532;0;0;0;886;0;0;0;0;0;0;0;0;681;0;1;0;0;0;0;1535;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;351;0;0;459;0;5832;1580
05/03/2025;0;0;1112;0;0;215;0;112;1011;0;0;0;0;0;0;0;0;0;0;0;663;0;5;0;0;0;0;0;1;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1169;0;0;0;0;0;0;0;2;0;1301;0;0;0;0;0;0;0;0;0;0;0;0;0;477;0;0;0;856;0;0;0;0;0;0;0;0;625;0;3;0;0;0;0;1217;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286;0;50;408;14;5853;1086
01/03/2025;0;0;0;0;0;305;0;198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;207;0;0;0;0;0;0;0;81;0;175;0;0;0;0;0;0;0;0;0;0;0;0;0;108;0;0;0;182;0;0;0;0;0;0;0;0;111;0;158;0;0;0;0;169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;0;126;1144;428
28/02/2025;0;0;0;0;0;1095;0;740;0;0;0;0;0;0;0;0;0;0;1;0;1;0;3;0;0;0;0;0;11;0;1;0;854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;952;0;0;0;0;0;0;0;1103;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;354;0;0;0;681;0;0;0;0;0;0;0;0;1;0;386;0;0;0;0;653;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;275;0;257;6520;1556
27/02/2025;0;0;2;0;0;1225;0;891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;1041;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;943;0;0;0;0;0;0;0;226;844;4;0;0;0;0;0;0;0;0;0;0;0;0;0;484;0;0;0;887;0;0;0;0;0;0;0;0;0;0;388;0;0;0;0;826;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;280;0;256;6848;1575
26/02/2025;0;0;4;0;0;1491;0;981;1;0;0;0;0;0;0;0;0;0;1;0;0;0;14;0;0;0;0;0;0;0;0;0;1086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1151;0;0;0;0;0;0;0;0;845;550;0;0;0;0;0;0;0;0;0;0;0;0;0;494;0;0;0;896;0;0;1;0;0;0;0;0;0;0;687;0;0;0;0;895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;335;1;452;7435;1456
25/02/2025;0;0;76;0;0;1368;0;951;0;0;0;0;0;0;0;0;0;0;0;0;4;0;7;0;0;0;0;0;1;0;3;0;1031;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1169;0;0;0;0;0;0;0;0;0;1418;0;0;0;0;0;0;0;0;0;0;0;0;231;268;0;0;0;853;0;0;0;0;0;0;0;0;5;0;618;0;0;0;0;874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;331;1;440;7045;1462
24/02/2025;0;0;1552;0;0;0;0;1022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;968;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1186;0;0;0;0;0;0;0;1;0;1399;0;0;0;0;0;0;0;0;0;0;0;0;461;13;0;0;0;850;0;0;12;0;0;0;0;0;610;0;89;0;0;0;0;920;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;301;0;467;5853;1404
22/02/2025;0;0;1394;0;0;0;0;917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1015;0;0;0;0;0;0;0;809;2;435;0;0;0;0;0;0;0;0;0;0;0;0;8;458;0;1;0;784;0;0;0;0;0;0;0;0;586;0;0;0;0;0;0;810;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;286;0;457;7099;1352
21/02/2025;0;0;1523;0;0;0;0;551;0;0;451;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1120;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;998;0;0;0;0;0;0;0;567;897;1;0;0;0;0;0;0;0;0;1;0;0;0;0;505;0;7;0;890;0;0;2;0;0;0;0;0;578;0;3;0;0;0;0;790;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;330;2;574;6484;1540
20/02/2025;0;0;1481;0;0;0;0;0;0;0;984;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;996;0;0;0;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;427;0;728;0;0;0;0;0;0;0;926;454;6;0;0;0;0;0;0;0;0;0;0;0;0;0;493;0;0;0;860;0;0;0;0;0;0;0;0;249;0;243;0;0;0;0;703;0;0;0;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;300;10;479;6586;1376
19/02/2025;0;0;1537;0;0;0;0;0;0;0;927;0;8;2;0;0;0;0;0;0;0;0;84;0;0;0;0;0;0;0;0;0;1019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1141;0;0;0;0;0;0;0;0;0;1344;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;509;0;0;0;893;0;2;0;0;0;0;0;0;5;0;607;0;0;0;0;0;0;0;0;655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;63;628;33;6788;1237
18/02/2025;0;0;1297;0;0;115;0;54;0;0;892;0;0;0;0;0;0;0;0;0;0;0;758;0;0;0;0;0;0;0;0;0;935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1051;0;0;0;0;0;0;0;0;0;719;0;570;0;0;0;0;0;0;0;0;0;0;0;1;0;516;4;1;1;846;0;0;0;0;0;0;0;0;4;0;594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;710;0;6666;1480
17/02/2025;0;0;0;0;0;1372;1;942;76;0;0;0;24;17;0;0;0;0;29;0;17;0;337;0;0;0;0;0;0;0;0;0;885;0;0;0;0;0;0;0;0;0;1;2;0;0;0;519;593;0;1;0;0;0;0;0;0;0;0;0;1301;0;0;0;0;0;0;0;0;0;0;0;4;0;425;9;76;9;782;0;2;0;0;0;0;0;0;0;0;678;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;14;655;1;6001;1465
14/02/2025;0;0;0;0;0;0;0;984;1364;124;0;0;0;0;0;0;0;0;0;0;645;0;92;0;0;0;0;0;0;0;0;0;1001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1044;0;0;0;0;0;0;0;0;0;0;0;0;1264;0;0;0;0;0;0;0;0;0;0;0;0;0;389;75;759;0;0;34;0;0;0;0;0;0;0;1;0;616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;2;344;493;0;6769;1433
13/02/2025;0;0;0;0;0;9;0;758;886;208;0;0;0;0;0;0;0;0;53;0;738;0;0;0;0;0;0;0;0;0;46;0;723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1078;0;0;0;0;0;0;0;0;0;0;0;0;1384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;827;0;0;0;112;44;1;0;0;0;0;0;9;0;621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;93;504;428;0;6556;1479
12/02/2025;4;3;0;0;0;1287;0;955;66;0;0;0;0;0;0;0;0;0;782;0;0;0;0;0;0;0;0;0;2;0;1104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;954;0;0;2;0;0;0;0;0;0;0;0;0;1275;0;0;0;0;0;14;0;0;0;0;0;0;0;0;807;1;0;0;0;120;46;0;0;0;0;0;0;1;571;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;9;610;0;409;1;7114;1361
11/02/2025;97;3;0;0;0;1474;0;857;0;0;0;0;0;0;0;0;0;0;742;0;0;0;1;0;0;0;0;0;1;0;1143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;978;0;0;7;0;0;0;0;0;0;0;0;0;1382;0;0;0;0;0;0;1;0;0;0;0;4;0;0;64;623;0;1;0;0;306;0;0;0;0;0;262;0;360;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;409;173;0;449;0;6616;1496
10/02/2025;691;237;0;0;0;1532;0;0;0;0;0;0;0;0;0;0;0;0;737;0;0;0;4;0;0;0;0;0;0;0;1018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1154;0;0;0;0;0;105;0;0;0;0;0;0;0;0;123;589;3;0;0;0;326;0;0;0;0;0;653;0;0;0;0;0;0;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1017;0;0;0;0;0;0;0;0;0;0;0;0;0;621;1;3;448;1;6121;975
08/02/2025;930;5;0;0;0;1411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;1065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1279;0;0;1;0;0;1;0;0;736;64;0;6;0;0;262;0;0;0;0;0;607;1;7;0;0;0;0;704;0;0;0;0;0;0;0;0;0;0;0;0;0;84;0;0;0;950;0;0;0;0;0;0;0;0;0;0;0;0;0;474;4;0;325;2;7313;1476
07/02/2025;1;908;0;0;0;1346;119;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;44;0;1014;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1301;0;0;87;0;0;0;0;0;0;764;39;69;0;0;232;0;0;0;0;0;123;4;521;0;0;0;0;847;0;0;0;0;0;0;0;0;0;0;0;0;0;338;0;0;0;996;1;0;0;0;0;0;0;0;0;0;0;0;0;455;2;0;0;0;7585;1433
06/02/2025;0;1063;0;0;0;1235;0;0;2;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;933;394;0;354;0;0;1;0;0;0;0;262;852;0;0;1;0;0;0;0;0;0;192;493;0;0;0;0;780;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1220;5;0;0;0;0;0;0;0;0;66;0;0;0;9;465;0;0;0;6676;1327
05/02/2025;0;0;0;0;0;1208;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1160;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3;0;0;0;1;0;0;1183;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;300;0;0;0;0;34;0;0;0;0;222;866;0;0;0;0;0;0;0;0;2;682;0;0;0;961;0;879;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;1238;5;2;0;0;0;0;0;0;0;397;22;0;0;0;473;1;0;11;7414;1530
04/02/2025;0;0;0;0;0;0;0;0;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1146;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;1170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;502;0;3;0;0;0;887;0;0;0;0;0;0;0;0;10;576;0;0;0;1287;0;799;0;0;0;0;0;1474;0;0;0;0;0;0;0;0;0;0;0;38;764;88;97;0;0;0;0;0;0;203;261;0;0;0;345;2;1;0;7007;1401
03/02/2025;0;0;0;0;0;104;0;0;134;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1135;0;0;0;0;0;0;0;0;0;0;0;0;0;1031;5;0;0;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;464;0;37;1;1;0;826;0;0;0;0;0;0;0;0;405;42;105;0;0;1052;0;805;0;0;0;0;0;1390;0;0;0;0;0;0;0;0;0;0;0;0;970;0;0;0;0;0;0;0;0;0;428;0;0;0;283;126;0;36;5754;1106
01/02/2025;0;0;0;0;0;377;0;0;320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;252;0;0;0;0;0;0;0;0;0;0;0;0;0;250;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143;0;0;0;143;0;0;0;0;0;0;0;0;0;0;268;0;0;0;0;231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;197;0;0;0;0;0;0;0;0;0;0;0;2;0;0;275;0;96;1246;518
31/01/2025;0;0;0;0;0;1195;0;2;972;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;864;0;0;0;0;0;0;0;0;0;0;0;0;0;148;610;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;386;0;0;0;661;0;0;0;0;0;0;0;0;1;0;223;0;0;0;0;698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;803;0;0;0;0;0;0;0;0;0;1;0;0;0;0;212;0;268;7622;1524
30/01/2025;0;0;0;0;0;1486;0;1;1398;1;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;1157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1131;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;524;0;0;0;913;0;0;0;0;0;0;0;0;0;0;582;0;0;0;0;841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;579;0;374;6287;1676
29/01/2025;0;0;1;0;0;1502;0;75;833;441;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;978;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;97;0;0;0;0;0;0;0;0;0;0;0;0;0;504;0;0;0;884;0;0;0;0;0;0;0;0;0;0;582;0;0;0;0;822;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6;949;0;0;0;0;0;0;0;0;0;0;0;0;0;0;567;0;283;7828;1666
28/01/2025;0;0;111;0;0;1214;106;982;0;0;0;0;0;0;0;0;0;0;0;0;1;0;100;0;0;0;0;0;1217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;4;315;0;854;0;0;0;0;0;0;0;3;0;1324;0;0;0;0;0;0;0;0;0;0;0;0;2;450;0;0;5;951;0;1;0;0;0;0;0;0;0;1;577;0;0;0;0;731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;591;0;344;6204;1520
27/01/2025;0;0;1536;0;0;0;0;1023;0;0;7;0;0;0;0;0;0;0;0;0;0;0;815;0;0;0;0;0;1149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;639;582;0;0;0;0;0;0;0;0;0;268;3;1064;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;247;0;960;0;0;29;0;0;0;0;0;89;298;191;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;684;3;444;5815;1160
25/01/2025;0;0;1295;0;0;111;0;929;0;0;0;0;0;0;0;0;0;0;0;0;0;0;787;0;0;0;0;0;989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;772;107;0;1;0;0;0;0;0;0;0;900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;483;16;0;453;0;0;139;0;0;0;0;0;331;0;190;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;897;85;1;7125;1261
24/01/2025;0;0;131;0;0;1309;0;972;0;0;0;0;0;0;0;0;0;0;1;0;9;0;813;0;0;0;0;0;1122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;1042;0;0;162;0;0;0;0;0;0;0;569;0;1285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;521;574;0;6901;1443
