NC Type;Reason Code;Root Cause;Line;Work Center;Work Center;Equipment;Order #;Product #;Description;Data_Normalizada;Hora_Normalizada;Turno;Obs Turno;Temperatura (°C) Inst.;Temperatura (°C) Máx.;Temperatura (°C) Mín.;Umidade (%) Inst.;Umidade (%) Máx.;Umidade (%) Mín.;Pto. Orvalho (°C) Inst.;Pto. Orvalho (°C) Máx.;Pto. Orvalho (°C) Mín.;Pressão (hPa) Inst.;Pressão (hPa) Máx.;Pressão (hPa) Mín.;Pressão (hPa) Vel. (m/s);Vento Dir. (°);Vento Raj. (m/s);Radiação Kj/m²;Chuva mm
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L1;Freezer Door;FD;;310178639;924263168;TF71B;11/jun/26;6:00 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAIDA CARROSSEL VÁCUO;FALHA NO CABEÇOTE AGRAMKOW ;L3;Vacuum Process;V;;310178538;924263178;TF38;11/jun/26;6:00 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;FORA DE POSIÇÃO;FORA DE POSIÇÃO;L2;Internal Components;IC;;310178958;924263311;IB51;11/jun/26;6:03 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAIDA TABLADO PISO INFERIOR L4;RISCADO - REPINTURA;L4;Gas Load and Test;GLT;2L4WC10_509_5630;310178568;900276874;HI330T;11/jun/26;6:05 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;FALHA NO CABEÇOTE AGRAMKOW ;L4;Internal Components;IC;2L4WC10_509_5410;310178568;900276874;HI330T;11/jun/26;6:08 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L1;Freezer Door;FD;;310178639;924263168;TF71B;11/jun/26;6:11 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;REPROVADO PERFORMANCE (T. CARGA);TROCADO;L1;Internal Components;IC;;310177903;924263165;TF70S;11/jun/26;6:11 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;FORA DE POSIÇÃO;FORA DE POSIÇÃO;L2;Internal Components;IC;;310178958;924263311;IB51;11/jun/26;6:13 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;INTERROMPIDO;INTERROMPIDO;L2;Inner Liner;IL;;310178533;924263147;IF46S;11/jun/26;6:14 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE GÁS;L3;Internal Components;IC;;310178538;924263178;TF38;11/jun/26;6:21 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;INSPEÇÃO VISUAL NÃO CONFORME;RISCADO;L1;End of Line;EL;1L1WC11_510_8310;310178534;924263164;TF70S;11/jun/26;6:22 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;REPROVADO PERFORMANCE (T. CARGA);CONECTOR COM RESIDUO DE PU;L1;Cabinet Assembly;CA;;310178534;924263164;TF70S;11/jun/26;6:22 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;ENTUPIDO;ENTUPIDO;L4;Cabinet Assembly;CA;;310178568;900276874;HI330T;11/jun/26;6:23 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;REPROVADO T. SENSOR;INVERTIDO;L3;Cabinet Assembly;CA;;310178178;924263179;TF38;11/jun/26;6:23 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;REPROVADO PERFORMANCE (T. CORRENTE);VAZ PU REGIAO INFERIOR;L4;Cabinet Assembly;CA;;310178608;900276882;FEI27;11/jun/26;6:23 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAIDA CARROSSEL VÁCUO;FALTANDO SOLDA;L3;Internal Components;IC;;310178519;900276820;IF44S;11/jun/26;6:30 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Adhoc;MAL ENCAIXADO;MAL ENCAIXADO;L2;Cabinet Assembly;CA;;310178172;924263147;IF46S;11/jun/26;6:31 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;INSPEÇÃO VISUAL NÃO CONFORME;RISCADO - REPINTURA;L4;Cabinet Assembly;CA;;310178609;900276882;FEI27;11/jun/26;6:32 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Adhoc;MAL ENCAIXADO;MAL ENCAIXADO;L2;Cabinet Assembly;CA;;310178172;924263147;IF46S;11/jun/26;6:33 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;MAL ENCAIXADO;L4;Internal Components;IC;2L4WC10_509_5410;310178568;900276874;HI330T;11/jun/26;6:33 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;ESPANADO;L3;Internal Components;IC;;310178519;900276820;IF44S;11/jun/26;6:34 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;REPROVADO T. SENSOR;REPROVADO PERFORMANCE (T. CORRENTE);L2;Performance Test;PT;;310178533;924263147;IF46S;11/jun/26;6:35 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;REPROVADO PERFORMANCE (T. CARGA);RETESTE TEMPERATURA;L3;Performance Test;PT;;310178541;924263179;TF38;11/jun/26;6:35 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA TABLADO FINAL LINHA 1;VAZAMENTO DE GÁS;L1;Internal Components;IC;;310178534;924263164;TF70S;11/jun/26;6:36 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA TABLADO FINAL LINHA 1;AMASSADO;L1;End of Line;EL;;310178534;924263164;TF70S;11/jun/26;6:36 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L1;Refrigerator Door;RD;1L1WC11_510_8310;310178639;924263168;TF71B;11/jun/26;6:36 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;INSPEÇÃO VISUAL NÃO CONFORME;RISCADO;L4;Freezer Door;FD;2L4WC10_509_5620;310178568;900276874;HI330T;11/jun/26;6:37 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;SOLTO;L4;Internal Components;IC;2L4WC10_509_5410;310178568;900276874;HI330T;11/jun/26;6:38 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;AMASSADO;AMASSADO;L2;Gas Load and Test;GLT;1L2WC11_510_8525;310178958;924263311;IB51;11/jun/26;6:40 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Adhoc;MAL ENCAIXADO;MAL ENCAIXADO;L2;Cabinet Assembly;CA;;310178958;924263311;IB51;11/jun/26;6:42 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;REPROVADO PERFORMANCE (T. CARGA);PINO AMASSADO;L1;Cabinet Assembly;CA;;310178534;924263164;TF70S;11/jun/26;6:43 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE PU REGIÃO  LATERAL;L3;Cabinet Assembly;CA;;310178538;924263178;TF38;11/jun/26;6:48 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L1;Freezer Door;FD;1L1WC11_510_8310;310178640;924263168;TF71B;11/jun/26;6:48 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;REPROVADO PERFORMANCE (T. DELTA T);REPROVADO PERFORMANCE (T. DELTA T);L4;Performance Test;PT;;310178522;900276882;FEI27;11/jun/26;6:50 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA TABLADO ENTRADA PERFORMANCE L2;SAÍDA TABLADO ENTRADA PERFORMANCE L2;L2;Gas Load and Test;GLT;1L2WC07_506_4510;310178958;924263311;IB51;11/jun/26;6:50 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;RISCADO MOLDE ESPUMACAO;RISCADO MOLDE ESPUMACAO;L2;Foaming Process;FP;1L2WC11_510_8525;310178958;924263311;IB51;11/jun/26;6:51 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;REPROVADO PERFORMANCE (T. CARGA);INTERROMPIDO;L3;Internal Components;IC;;310178519;900276820;IF44S;11/jun/26;6:51 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;REPROVADO PERFORMANCE (T. CORRENTE);VAZ PU REGIAO INFERIOR;L4;Cabinet Assembly;CA;;310178608;900276882;FEI27;11/jun/26;6:53 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;AMASSADO - REPINTURA;L3;External Cabinet;EC;;310178519;900276820;IF44S;11/jun/26;6:55 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Adhoc;MAL ENCAIXADO;MAL ENCAIXADO;L2;Cabinet Assembly;CA;;310178958;924263311;IB51;11/jun/26;6:57 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;SOLTO;L4;Gas Load and Test;GLT;2L4WC10_509_5410;310178609;900276882;FEI27;11/jun/26;6:59 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;REPROVADO TESTE ELÉTRICO AUTOMÁTICO;REPROVADO TESTE ELÉTRICO AUTOMÁTICO;L2;Gas Load and Test;GLT;;310178533;924263147;IF46S;11/jun/26;7:00 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;L4;Gas Load and Test;GLT;2L4WC10_509_5410;310178568;900276874;HI330T;11/jun/26;7:01 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;REPROVADO PERFORMANCE (T. CORRENTE);ENTUPIDO;L2;Internal Components;IC;1L2WC10_509_5801;310178533;924263147;IF46S;11/jun/26;7:03 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;ESPANADO;ESPANADO;L2;Gas Load and Test;GLT;1L2WC07_506_4510;310178958;924263311;IB51;11/jun/26;7:04 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;DESALINHADO;DESALINHADO;L2;Cabinet Assembly;CA;1L2WC07_506_4510;310178958;924263311;IB51;11/jun/26;7:05 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;DOME - CONSULTA DOME;L4;Internal Components;IC;2L4WC10_509_5410;310178608;900276882;FEI27;11/jun/26;7:07 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;MAL CRAVADO;MAL CRAVADO;L1;Internal Components;IC;;310178639;924263168;TF71B;11/jun/26;7:07 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;VAZAMENTO DE PU;L3;Freezer Door;FD;;310178519;900276820;IF44S;11/jun/26;7:07 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;SOLTO;L4;Internal Components;IC;2L4WC10_509_5410;310178608;900276882;FEI27;11/jun/26;7:08 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;ABERTO;L4;Gas Load and Test;GLT;2L4WC10_509_5410;310178608;900276882;FEI27;11/jun/26;7:09 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;FALTANDO;L3;Freezer Door;FD;;310178538;924263178;TF38;11/jun/26;7:12 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;REPROVADO PERFORMANCE (T. DELTA T);REPROVADO PERFORMANCE (T. DELTA T);L2;Performance Test;PT;;310178958;924263311;IB51;11/jun/26;7:14 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;INSPEÇÃO VISUAL NÃO CONFORME;DESALINHADO;L4;Gas Load and Test;GLT;;310178608;900276882;FEI27;11/jun/26;7:18 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;BULBO SOLTO;L4;Internal Components;IC;2L4WC10_509_5410;310178568;900276874;HI330T;11/jun/26;7:21 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;REPROVADO PERFORMANCE (T. CARGA);CONECTOR SOBRA DE COLA;L2;Cabinet Assembly;CA;;310178958;924263311;IB51;11/jun/26;7:21 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SÁIDA RETRABALHO INSPEÇÃO FH / FV L4;SUJO;L4;Internal Components;IC;2L4WC10_509_5710;310178568;900276874;HI330T;11/jun/26;7:23 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;AMASSADO REG 3 - REPINTURA;AMASSADO REG 3 - REPINTURA;L2;Cabinet Assembly;CA;1L2WC11_510_8525;310178533;924263147;IF46S;11/jun/26;7:24 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;REPROVADO PERFORMANCE (T. CORRENTE);ENTUPIDO;L4;Internal Components;IC;;310178609;900276882;FEI27;11/jun/26;7:25 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;QUEBRADO;L4;Internal Components;IC;2L4WC10_509_5410;310178568;900276874;HI330T;11/jun/26;7:26 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA TABLADO FINAL LINHA 1;VINCADO;L1;Refrigerator Door;RD;;310178534;924263164;TF70S;11/jun/26;7:26 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA TABLADO FINAL LINHA 1;AMASSADO;L1;Freezer Door;FD;;310178640;924263168;TF71B;11/jun/26;7:26 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA TABLADO FINAL LINHA 1;VAZAMENTO DE GÁS;L1;Internal Components;IC;;310178640;924263168;TF71B;11/jun/26;7:26 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA TABLADO PISO SUPERIOR L4;PENETRACAO DE AR;L4;Freezer Door;FD;;310178608;900276882;FEI27;11/jun/26;7:28 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAIDA TABLADO PISO INFERIOR L4;RISCADO;L4;Gas Load and Test;GLT;2L4WC10_509_5630;310178568;900276874;HI330T;11/jun/26;7:31 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;REPROVADO T. SENSOR;QUEBRADO;L3;Internal Components;IC;;310178538;924263178;TF38;11/jun/26;7:32 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAIDA TABLADO PISO INFERIOR L4;VAZAMENTO DE PU;L4;Cabinet Assembly;CA;2L4WC10_509_5630;310178568;900276874;HI330T;11/jun/26;7:38 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;RUIDO;RUIDO;L2;Internal Components;IC;;310178958;924263311;IB51;11/jun/26;7:45 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAIDA TABLADO PISO INFERIOR L4;ENTUPIDO;L4;Inner Liner;IL;2L4WC10_509_5630;310178568;900276874;HI330T;11/jun/26;7:49 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;MAL CONECTADO;MAL CONECTADO;L2;Internal Components;IC;;310178533;924263147;IF46S;11/jun/26;7:49 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;RUIDO;RUIDO;L2;Internal Components;IC;;310178533;924263147;IF46S;11/jun/26;7:50 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;FALTANDO;L4;Internal Components;IC;2L4WC10_509_5410;310178608;900276882;FEI27;11/jun/26;7:51 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;CONEXAO SOLTA;CONEXAO SOLTA;L2;Internal Components;IC;;310178533;924263147;IF46S;11/jun/26;7:55 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;INSPEÇÃO VISUAL NÃO CONFORME;SUJO;L4;Internal Components;IC;;310178522;900276882;FEI27;11/jun/26;8:06 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;FALTANDO;L4;Internal Components;IC;2L4WC10_509_5410;310178608;900276882;FEI27;11/jun/26;8:07 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;REPROVADO T. SENSOR;QUEBRADO;L3;Internal Components;IC;;310178519;900276820;IF44S;11/jun/26;8:14 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;VAZ PU REGIAO SUPERIOR;L3;Cabinet Assembly;CA;;310178538;924263178;TF38;11/jun/26;8:14 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;INSPEÇÃO VISUAL NÃO CONFORME;RACHADO;L4;Internal Components;IC;;310178608;900276882;FEI27;11/jun/26;8:23 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;INSPEÇÃO VISUAL NÃO CONFORME;RISCADO;L4;Internal Components;IC;;310178608;900276882;FEI27;11/jun/26;8:26 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;REPROVADO T. SENSOR;FALTANDO JUMPER ;L1;Internal Components;IC;;310178640;924263168;TF71B;11/jun/26;8:58 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA TABLADO FINAL LINHA 2;VAZAMENTO DE GÁS;L2;Internal Components;IC;1L2WC11_510_8525;310178951;924263311;IB51;11/jun/26;9:00 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;CONEXAO SOLTA;CONEXAO SOLTA;L2;Internal Components;IC;;310178533;924263147;IF46S;11/jun/26;9:05 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;UMIDADE SISTEMA;UMIDADE SISTEMA;L2;Performance Test;PT;;310178958;924263311;IB51;11/jun/26;9:06 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;CONEXAO SOLTA;CONEXAO SOLTA;L2;Internal Components;IC;;310178533;924263147;IF46S;11/jun/26;9:06 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;REPROVADO T. SENSOR;QUEBRADO;L3;Internal Components;IC;;310178519;900276820;IF44S;11/jun/26;9:18 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;REPROVADO PERFORMANCE (T. CARGA);REPROVADO OPERACIONAL;L3;Performance Test;PT;;310178519;900276820;IF44S;11/jun/26;9:21 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;AMASSADO - REPINTURA;AMASSADO - REPINTURA;L2;Cabinet Assembly;CA;1L2WC11_510_8525;310178958;924263311;IB51;11/jun/26;9:23 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA TABLADO FINAL LINHA 3;QUEBRADO;L3;Internal Components;IC;;310178538;924263178;TF38;11/jun/26;9:25 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;FALHA TESTE VAZAMENTO AUTOMÁTICO;AMBIENTE CONTAMINAÇÃO GÁS;L2;End of Line;EL;;310178958;924263311;IB51;11/jun/26;9:26 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;ESPANADO;L3;Gas Load and Test;GLT;;310178519;900276820;IF44S;11/jun/26;9:26 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;AMASSADO;L3;Refrigerator Door;RD;;310178519;900276820;IF44S;11/jun/26;9:27 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;QUEBRADO;L3;Gas Load and Test;GLT;;310178538;924263178;TF38;11/jun/26;9:27 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;FALHA TESTE VAZAMENTO DELTA T L4;AMBIENTE CONTAMINAÇÃO GÁS;L4;Internal Components;IC;;310178568;900276874;HI330T;11/jun/26;9:33 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;REPROVADO T. SENSOR;QUEBRADO;L3;Internal Components;IC;;310178541;924263179;TF38;11/jun/26;9:35 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA RETRABALHO CURVA L4;FALTANDO;L4;Internal Components;IC;;310178608;900276882;FEI27;11/jun/26;9:40 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L4;Gas Load and Test;GLT;2L4WC10_509_5620;310178568;900276874;HI330T;11/jun/26;9:46 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;SOLTO;L3;Gas Load and Test;GLT;;310178538;924263178;TF38;11/jun/26;9:46 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L1;Freezer Door;FD;;310178639;924263168;TF71B;11/jun/26;9:46 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;VAZAMENTO DE PU REGIÃO  LATERAL;L3;Cabinet Assembly;CA;;310178538;924263178;TF38;11/jun/26;9:48 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;ABA AMASSADO;ABA AMASSADO;L2;Internal Components;IC;1L2WC07_506_4510;310178958;924263311;IB51;11/jun/26;9:49 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA RETRABALHO CURVA L3;VAZAMENTO DE PU;L3;Refrigerator Door;RD;;310178519;900276820;IF44S;11/jun/26;9:50 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SOLTO;SOLTO;L2;Internal Components;IC;1L2WC07_506_4510;310178533;924263147;IF46S;11/jun/26;9:55 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;TRAVADO;TRAVADO;L2;Internal Components;IC;;310178958;924263311;IB51;11/jun/26;9:57 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;VAZAMENTO DE PU;L3;Refrigerator Door;RD;;310178538;924263178;TF38;11/jun/26;9:59 PM;T2;;14,4;14,6;14,4;98;98;97;14;14,1;14;913;913;912,8;0;3;0;0;1
