NC Type;Reason Code;Root Cause;L;Work Center;Order #;Product #;Description;Data_Normalizada;Hora_Normalizada;Turno;Obs Turno;Temperatura (°C) Inst.;Temperatura (°C) Máx.;Temperatura (°C) Mín.;Umidade (%) Inst.;Umidade (%) Máx.;Umidade (%) Mín.;Pto. Orvalho (°C) Inst.;Pto. Orvalho (°C) Máx.;Pto. Orvalho (°C) Mín.;Pressão (hPa) Inst.;Pressão (hPa) Máx.;Pressão (hPa) Mín.;Pressão (hPa) Vel. (m/s);Vento Dir. (°);Vento Raj. (m/s);Radiação Kj/m²;Chuva mm
Adhoc;GABINETE AMASSADO;GABINETE AMASSADO;L4;Foaming Process;310170690;925073599;EB10K;01/abr/26;8:16 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE GÁS;L3;Internal Components;310170686;924263178;TF38;01/abr/26;8:17 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO;L1;Internal Components;310170681;924263162;TF71;01/abr/26;8:18 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE GÁS;L3;Internal Components;310170686;924263178;TF38;01/abr/26;8:25 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;FALHA TESTE VAZAMENTO AUTOMÁTICO;CONTAMINAÇÃO ÁREA RETRABALHO;L1;End of Line;310170681;924263162;TF71;01/abr/26;8:26 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;REPROVADO TESTE ELÉTRICO AUTOMÁTICO;FIAÇÃO INVERTIDA;L4;Gas Load and Test;310170690;925073599;EB10K;01/abr/26;8:27 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;FALHA TESTE VAZAMENTO AUTOMÁTICO;CONEXÃO SOLTA;L2;Internal Components;310170672;924263101;TC42;01/abr/26;8:27 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;SAIDA TABLADO PISO INFERIOR L4;RISCADO;L4;Cabinet Assembly;310170690;925073599;EB10K;01/abr/26;8:31 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Adhoc;GABINETE AMASSADO;GABINETE AMASSADO;L4;Foaming Process;310170690;925073599;EB10K;01/abr/26;8:32 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;VAZAMENTO DE GÁS;L3;Internal Components;310170686;924263178;TF38;01/abr/26;8:33 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Adhoc;GABINETE AMASSADO;GABINETE AMASSADO;L4;Foaming Process;310170690;925073599;EB10K;01/abr/26;8:34 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;ARREBENTADA CAIXA DE CONTROLE;L3;Cabinet Assembly;310170686;924263178;TF38;01/abr/26;8:38 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;PINTURA COM IMPUREZA;L1;Cabinet Assembly;310170681;924263162;TF71;01/abr/26;8:39 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;SAÍDA ESPUMAÇÃO;VAZAMENTO DE PU;L1;Foaming Process;310170681;924263162;TF71;01/abr/26;8:39 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;MAL ENCAIXADO;L3;Freezer Door;310170686;924263178;TF38;01/abr/26;8:49 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;PLACA INVERSORA TROCADA;PLACA INVERSORA TROCADA;L2;Internal Components;310170672;924263101;TC42;01/abr/26;8:53 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;MAL ENCAIXADO;L3;Freezer Door;310170686;924263178;TF38;01/abr/26;8:59 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;QUEBRADO;L4;Internal Components;310170690;925073599;EB10K;01/abr/26;8:59 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;MAL ENCAIXADO;L3;Freezer Door;310170686;924263178;TF38;01/abr/26;9:00 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;VAZAMENTO DE PU;L3;Foaming Process;310170686;924263178;TF38;01/abr/26;9:02 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;SAÍDA ESPUMAÇÃO;FALHA LEITOR INSPEÇÃO;L1;Internal Components;310170681;924263162;TF71;01/abr/26;9:03 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;SAÍDA RETRABALHO CURVA L3;AMASSADO;L3;Internal Components;310170686;924263178;TF38;01/abr/26;9:05 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;MAL ENCAIXADO;L3;Freezer Door;310170686;924263178;TF38;01/abr/26;9:06 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;REPROVADO T. SENSOR;FALHA ELETRICA;L3;Internal Components;310170686;924263178;TF38;01/abr/26;9:07 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;SAIDA TABLADO PISO INFERIOR L4;DESLOCADO;L4;External Cabinet;310171282;896149028;RE31;01/abr/26;9:11 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;MAL ENCAIXADO;L3;Freezer Door;310170686;924263178;TF38;01/abr/26;9:15 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;GABINETE AMASSADO;L4;External Cabinet;310170690;925073599;EB10K;01/abr/26;9:16 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Adhoc;VAZAMENTO DE PU;VAZAMENTO DE PU;L4;Inner Liner;310170690;925073599;EB10K;01/abr/26;9:17 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;SAÍDA TABLADO FINAL LINHA 3;MAL ENCAIXADO;L3;Freezer Door;310170686;924263178;TF38;01/abr/26;9:19 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;REPROVADO PERFORMANCE (T. CARGA);FIAÇÃO INVERTIDA;L4;Vacuum process;310170690;925073599;EB10K;01/abr/26;9:24 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;AMASSADO MOLDE ESPUMACAO;L3;Cabinet Assembly;310170686;924263178;TF38;01/abr/26;9:31 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;SAÍDA TABLADO APÓS CARGA DE GÁS L3 PISO INFERIOR;L3;Gas Load and Test;310170686;924263178;TF38;01/abr/26;9:33 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Adhoc;VAZ PU REGIAO SUPERIOR;VAZ PU REGIAO SUPERIOR;L4;External Cabinet;310170690;925073599;EB10K;01/abr/26;9:34 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;AMASSADO - REPINTURA;L4;External Cabinet;310171282;896149028;RE31;01/abr/26;9:35 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;REPROVADO PERFORMANCE (T. CARGA);SEM JUMPER;L4;Internal Components;310170690;925073599;EB10K;01/abr/26;9:35 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;REPROVADO T. SENSOR;VAZAMENTO DE PU;L1;Foaming Process;310170681;924263162;TF71;01/abr/26;9:38 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;GABINETE AMASSADO;L4;External Cabinet;310170690;925073599;EB10K;01/abr/26;9:40 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Adhoc;PINTURA COM IMPUREZA;PINTURA COM IMPUREZA;L4;External Cabinet;310171282;896149028;RE31;01/abr/26;9:42 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;REPROVADO PERFORMANCE (T. CARGA);MAL CONECTADO;L3;Internal Components;310170686;924263178;TF38;01/abr/26;9:43 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;INSPEÇÃO VISUAL NÃO CONFORME;ESPANADO;L4;Internal Components;310171282;896149028;RE31;01/abr/26;9:44 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;FALTANDO SOLDA;L4;Internal Components;310171282;896149028;RE31;01/abr/26;9:46 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;SAÍDA TABLADO FINAL LINHA 1;AMASSADO;L1;End of Line;310170681;924263162;TF71;01/abr/26;9:46 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;REPROVADO T. SENSOR;CONEXAO SOLTA;L3;Internal Components;310170686;924263178;TF38;01/abr/26;9:46 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;SOLTO;SOLTO;L2;Internal Components;310170672;924263101;TC42;01/abr/26;9:48 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;VÁLVULA SEM CONECTAR;L4;Internal Components;310170690;925073599;EB10K;01/abr/26;9:56 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
Insp;SAÍDA RETRABALHO ANTES TAMPOGRAFIA L4;QUEBRADO;L4;Internal Components;310170690;925073599;EB10K;01/abr/26;10:00 AM;T1;;17,6;17,9;17,6;85;86;84;15,1;15,4;15;911,4;911,4;910,9;2,1;80;5,7;0;0
